V_1,V_2,V_3,V_4,V_5,V_6,X,Y
-0.8423341071532103,-0.5257958677464114,-0.5566286748250663,0.8222953953679203,0.4669322071947877,-0.596243871803941,1,0.08104597235644027
1.1332318476949186,-0.43533661070728846,-0.16219174575820833,1.2350542315381416,-0.886055606605076,-0.7217956826435159,1,-0.20698174007475117
1.9267061331259216,0.12370110754839626,-1.4334881227951646,0.6508553210097948,2.6005771228518038,-0.23421806453203697,1,0.46217696944300923
-1.5237353197516228,-0.010583821606351615,-0.13969816910942567,0.044526349917907604,-1.574802348804,1.561154264087297,1,-0.7576080095716621
-0.1779993768109076,0.9113469192343616,0.4011918478489993,0.5427187853620332,-1.1040739509308035,-1.1688358454320105,0,2.5761194227333104
-0.6099365450678137,-0.039403087551442284,-0.7889426286712934,0.6045374729310644,-1.4846680499889124,0.9161957325216625,1,-0.04765039757278074
0.07649995688472097,-0.8055014385379081,0.6062672666757427,0.7910845133576501,-0.8966583764406333,1.9308419907993983,0,-0.0836452474369715
0.6435106208086471,-1.0838096061312394,-0.1743830708771608,-0.35798671520268177,0.4804262110533749,-0.5146235371587746,0,0.43662614644971565
0.8642404823850947,-1.0558244505386163,-0.9022534996469251,0.6195824971877618,0.190504368873388,1.270188347572102,1,1.0835884311859052
0.910504106292277,-0.2681329871037385,0.18260187651699047,-1.0483987840203242,0.3123095404036832,-0.9155744174830592,0,-0.07493045724410322
-0.08803561180143311,-1.0574313216847415,0.270664083359762,0.36503847491809976,1.5090923404887844,-0.796472086891481,1,1.3309984645438069
0.5840597933478496,-0.4431078518631735,0.3594736143919056,0.1923096859798678,0.9036768399877207,0.7676547875244594,0,-0.3958962446875298
0.16665338235762867,-2.2881369100923328,-1.092464282978937,-0.8356906210958839,0.523035515475175,-0.36560416560179954,0,-0.24172334646922564
0.9907883694708586,-0.1495474230450938,0.6779637885105302,0.884745777730325,-1.231987873273035,0.09325721053360521,1,0.695259713784116
0.5562907195317351,0.3964782622163795,-0.12008661474240981,2.0687926561336085,0.9307260375177725,1.1299360418153368,0,0.30736255915846317
-2.1113565821798086,1.0837904997506655,0.8484747785472184,1.019715367284889,-0.6438531414717541,-0.4826510154269009,0,-0.05303000599278128
0.6737745210660506,-1.5256996131592824,0.639408452935123,0.24796183280279915,0.0684611836546187,-0.8623013402715753,0,-0.206614017495666
0.47007450564733083,-1.4149093906663566,-0.9699394699814482,1.4502415747654585,0.4489742813453084,1.5299208628914345,1,1.4228349463532097
0.08192632487493953,0.47942388268164576,0.5131523959977848,-0.3722709382690741,1.3252384473360292,-0.634356470296379,0,0.5778321379148232
0.6610429926092105,-0.23531303778748403,-0.7011402676849301,0.12211822698214855,-0.33833065927849626,1.032213172228456,1,1.3866270665435139
-1.0785571641234046,-0.011210653425957767,0.17072329360551075,-0.12946139560505057,0.9003350804394112,-0.3655482176065008,0,0.4493376759526614
0.2585299002116319,0.8840064451906375,-0.7604840806991975,-0.5464712978370875,-0.4100799116285136,-2.047666263748062,1,0.054686941383567056
0.09273504428824114,0.4404904633957138,-1.5586304975699878,-0.9975921893316327,-0.6950701610477689,0.02018438933706064,0,-0.6720218473522186
2.0314253674414586,-0.13953255535711823,0.22602757077193553,1.330408455087814,0.4158383857661661,1.4046497943307217,1,0.5721481092563727
1.7101463427243184,0.3437073265120057,-1.1026570731201326,1.488407086522176,0.6645069545686787,0.6371841068876672,1,1.1496621083285463
-1.9399138272241419,0.9849528436296339,1.0242597157951985,-0.08555566372737157,0.9367093647256102,0.49030688418921164,1,-1.6263284323333722
-1.3978446722412683,-1.384293712928903,-2.2456940211968255,1.1401722001125811,-0.49763999232638273,0.5234139046491378,1,0.762794327403291
-0.9426291307734839,-0.9142532644186082,-0.47660331243594906,2.3899600819581046,-1.7289877393965392,1.1100066393063805,1,0.532248757220531
0.19984676537564033,0.29700557089670243,2.507717365203983,-0.20791213615823545,-0.292589797810451,-0.21769429158063033,1,-1.1021418512851955
1.7416074504519266,-0.30310388332861027,-1.3389656837891664,-0.042116919008225756,0.18892294898287207,0.17112192595951187,1,-0.037021790158578226
0.13659057448084436,0.13488968213078106,0.4551032637141121,0.32693557094630854,0.18139779915285764,1.8898160960975068,1,-0.015062470064997249
0.8472074776201144,0.030692665632170435,1.0441407009862569,-0.9563137534482722,-1.4904735338460362,0.731569514908092,0,-0.7507476545316324
-0.7774219680244375,-0.5406938524368105,0.5533360613379483,0.18013875815746758,-1.5340887018980105,1.3677931486555392,1,-1.443814414187443e-4
-0.0012298848916440855,0.9890282123630556,0.5280590228804445,-0.6469449913024752,1.4639967193839005,-0.38847941906112193,0,-0.31968797922032655
0.7444348666948188,-0.3086901662309271,1.0515104951461973,-0.008462303423507761,-2.62055179831398,0.11977789504466693,1,0.7111543783447505
-0.27773723026134733,0.18431398379212327,-0.5841609943053301,0.596035985897451,1.8874797089072433,-0.13937930991298536,0,0.5448947741323676
-0.23429587247987427,-0.4357323326755847,0.3963882377427823,-2.0214528785582218,0.8560667457509807,-0.6014017113743191,0,-1.0655072577735667
-1.1094158134436236,-0.09322317713683738,-0.6661720392022477,-0.7346687199338884,0.35257602656007053,-1.3674895495994692,1,0.8222897588181434
-0.19433040241907426,0.6748908413114744,0.176787927952411,1.359770560208502,1.330864161470658,-1.8749169417785616,1,2.091887441352468
-0.24055177534880642,0.5313499789173208,1.7082275780836915,0.0482739702489457,-0.23687589609650375,0.8127307737271581,0,-1.2997738843650262
-0.5743130636140592,1.285018256248277,0.11972312917233556,-0.3582973061290256,1.6441461280338527,-0.13255812016037027,0,-1.5837108676856049
0.36834042182791826,0.03778020707002552,-0.1895087804999958,-0.9642596106155349,-1.2997574255918023,-0.4619487334841774,0,0.8888154784148927
-2.252335012473926,-1.3486050348709728,1.1789844600736505,-0.9586779583288754,0.372290940122774,0.19407035244737608,1,-1.09940871176711
1.1991143427798494,0.41739989261605326,0.4859218411109009,1.6161042771813834,0.5292672709299961,-1.1736333412010216,0,-0.054275538169905005
-0.04224536223113827,-0.09905710116321315,0.15317696779455897,0.23780894225211358,-0.9808635095818232,-0.83921420653137,0,1.4563906489287448
0.14520704384844427,1.7940809346688298,0.1743701466194818,1.6689004877560079,-1.624065153226203,-0.599992166544564,1,0.7122894599434464
-0.9585280121218169,1.2907771343930934,1.1055721732455326,-1.5521872550935127,-0.4409950320007069,0.46830218108261956,0,-1.2521584003343798
-0.046490003031774856,1.754073422859558,-1.2841474855030204,0.8014163563047867,0.7487942218184377,0.029592595033928002,1,-0.4698863227196523
0.05019779663479608,0.5362272003667949,1.1612330689378294,-1.192295090445858,-0.6266682731005198,1.226767441971223,0,0.6476930257502342
-0.6642665507565378,1.0710367347694845,0.8384563988962528,-0.9640554339319465,-0.9364341101398767,-0.1676150183411415,1,-0.28131886861006467
-0.7863628619733272,1.1743595689774002,0.7220747900646047,-0.9419672023376762,-0.2180347540652383,-0.1777648749768979,1,-0.7856069464797135
-0.15365671472592238,0.07260813657118793,-1.2237055099787637,1.6003614125948153,0.07207175876504476,0.3105209353920989,1,0.19170669713142904
-0.6241085895527586,-1.2581374317574692,-0.28210330356271657,0.17597695720210432,-0.43157634645712584,-0.32279041316409984,0,1.0838438919689553
0.4334610245499029,0.11584149578976419,-0.0015297758101823489,1.1724234489715117,-1.0749899718679212,0.64258549686984,0,0.6353511837748856
-1.877951342873067,-1.0869126749494704,0.04047004820186567,-0.9796893937614031,0.738825302812691,-1.5825697726835715,0,-1.3766752774947075
-0.9678022026153,1.2660005713371159,-1.8520630226360166,0.6015054721679559,0.3079643865732033,0.7882248842462211,1,-0.8508968670438959
-0.32941696425599254,-1.2432123608438879,0.5573512764636084,1.0196055625091032,0.6772394242314143,-0.714739162401667,0,-0.013531036502667047
0.1791586693127487,0.1304973636903228,-0.8006433993717563,-0.36336528101656196,-0.8096337598051752,-1.3092882450574397,1,0.3547965470197382
1.4310804095314922,-1.0048804086474412,0.5730103261431831,0.3039543498957078,0.24530100993313692,-0.12273671997351096,0,1.6294787150645291
0.7235081486363434,-0.88838886955196,1.2296395071910138,0.46932645337849377,-1.1705479101806604,-0.17487408837963264,0,1.2741213458986438
0.2899571133521417,-1.1346204284779782,-0.6168677362907027,0.7284123777950875,1.3014739020880743,1.2721446561597265,1,-0.5729727191908176
0.3518804490664844,0.8626045717540571,-0.42587724573479474,0.9789264729191576,0.09494651081822852,1.2059253734044113,1,-0.4136601957157252
-1.5020819724533718,-1.1339717632763056,0.33107195793480154,-0.3272045168270947,-0.5642494820133009,-0.12746529025100056,0,-0.07539747977908998
0.16348821463416977,0.26917804171046117,0.027447478807801202,1.11145077285148,0.6326381437348378,0.6352460651481491,0,-0.16303805700609192
-2.4267364952221233,0.5101315184896427,-1.6421651128174934,0.36922390992004245,-0.22432355032936188,-0.5141986990932441,0,0.5966039840899418
-0.13902560139403225,-1.0325324130864775,1.8621495753311705,0.0776482709987319,-0.06869810493534627,-0.35312859247074413,0,-0.18756998762160598
2.351173092886036,1.4470133674581254,-0.4719317184888298,0.45603195708390004,-0.5451170730363718,-0.4442685756484208,1,1.5802304371701459
1.1555186117255016,0.23301873296583048,-0.8565393170526261,1.986996730689732,0.8717853680826885,0.40047112373913074,1,1.3251902307920373
1.8703276420536041,1.6034916553936536,-1.8692203947733468,0.30630837781602793,-1.3716275544752776,-2.363125628093832,1,1.7773046435716058
1.124313602660288,-0.3014751265748167,-0.43035676641656506,0.0595622586615214,1.4351236381307484,2.471318395786217,1,-1.181988886647106
-0.5169074485094373,0.45954222407028456,1.4668986745768222,0.16372891661053213,0.8657037674335796,0.6147800562808731,0,-0.024833739778981175
1.245133041708877,-1.307978955421214,0.7087109423440914,-0.1717173684593879,-0.2761373637489741,0.09230555811660021,1,1.3005364043390317
1.392159711739976,0.07521229278208441,-0.3625525112370973,-1.908199469148718,0.3551849044100601,-0.10580721418348071,0,0.9879372920430783
0.045382995869766456,-0.52490608559812,-1.7171412773595909,1.7646606373332943,-1.5863694187720352,-1.8368775813431748,0,1.3893308261334236
-0.2658882926586317,1.3182872469204583,-0.4281800042932975,-0.4565018301797539,-0.514595300893063,-0.039785509460312535,0,0.9764703517328007
1.2760045332469636,-1.1532594613036427,0.5257690231352219,0.7693170997780082,-0.8593334594985655,-1.2265933268892526,0,-0.03482742004597514
1.330124478261134,-0.3097578931731208,0.5445644557218201,1.444462740771784,0.5271145536500734,0.18657184955665929,1,1.19622840826443
-0.5936969043514116,-0.9993129803448103,1.2735351851855767,-0.9535474809628811,0.24725462964002384,0.8045386906701606,0,0.06617097006262165
-1.384358331976083,0.1348881219275101,-0.18098360635441824,0.9591962594563141,2.2829321726919356,-0.33010003370143215,0,-0.5804074062893351
-0.14801156636701196,0.7170137764075777,-1.0713359243654252,0.7497252573980258,-1.0277089045080756,-0.006138026259432466,1,0.22582297588327926
0.4805809264190286,-0.7060715697526958,0.21845228537945183,-0.3434906345933171,0.03818549985017899,-0.7687116710809228,0,-0.3291208034043796
-0.6097305499328195,-0.057280202562829036,-0.5008194458179571,0.03237346137424005,0.7400673348232853,-0.7443304215854483,1,-1.374823635020448
-0.4994109799816958,0.0178324001063285,2.181600389272025,-0.8666536564502807,-0.41287278662035026,-2.0362984787106417,0,0.41351467502267975
-1.170247413962877,1.13043871076405,-1.7602513542699352,-1.0456158760966776,-1.2968034333426133,0.9476254027946941,1,-1.2887464662278008
-0.02652270657111791,0.38837206116016504,-0.23619814304523884,0.7882492479681485,-1.1208246958252093,0.9733963868317269,0,0.1698800215018211
-0.326759309829267,0.02480102530722013,1.676822193073001,-1.9046713431174396,0.7243188979912151,0.9809439635736478,0,-1.3483728343540458
-0.6071253596418529,0.4892500793963128,-0.21503469485609994,0.32982671941760194,0.15586046934257064,1.6513139680877873,1,-1.2321298956608298
1.4516972714928373,1.6821253527640119,0.9397276111916121,-0.08828876472712946,-0.4712792721764764,-0.4689558485163457,1,1.2013100638837875
-1.5309435718502542,0.5735871070160199,-0.7660671577420612,-0.6098546932065398,0.1496585391542354,-0.8512667764544595,0,-1.9785231469817213
-1.6295844916624436,0.6708880384156599,0.9463614804658522,-0.35341070120748735,-1.3037520970422571,-1.1252770305376953,0,-0.07439790880848511
2.27658307470206,-0.45172630115053225,1.1699473332835901,0.8100037388556387,0.5773537793394606,2.026700024547812,0,0.5480353595611284
1.3212509509370858,2.0162828619728255,1.1161146105348763,-1.7344803888805234,0.015496953594572465,-1.666040285694478,1,1.3954352898390276
-0.10471425275419981,-0.5886280770800085,-0.9156601609340144,1.5530604730378124,-1.013736728781733,-0.8110510412900092,1,1.783519433997637
0.1914374468964654,1.3582067988315951,0.8473772309647257,-0.008022142856349468,0.5396963072704503,1.0352996311481037,1,0.9057121232878443
0.2788001992891457,-0.6692028265765877,0.380793925970651,-0.027671855721193628,0.1694071146428981,-0.40278512367001484,0,0.6060996826304601
-1.536983096869351,1.01224370627731,1.9242702912287306,1.7973277941219294,1.362446130376715,1.3563847954445802,0,0.5262458260727156
1.0037737690187172,-0.45126785509066236,-0.032090001904781416,-1.4282838982602182,-0.267231978472206,-0.26484801000116837,0,-0.8793754690339519
1.8463963055688388,-0.3986521562257916,0.7601920750231459,-0.9748720268806026,-0.7742876251734891,-1.2218375906201866,0,2.3445757143996917
1.2656624650276618,-2.1907438613562005,0.9489551755690058,-0.8848603702245865,-2.0867589657580345,2.337778036321225,0,-0.10259647600657565
1.7671701018638906,-2.2705337163072805,-0.02401901253662976,-0.32732872875244257,0.5481762531189069,-0.05286863970700875,0,-0.24629672816493883
1.5878814425657097,1.4715270435782057,1.538658531905868,-0.9505477331978138,-0.4393808717544291,-0.07065637294684018,0,-0.22479956885106792
0.4189897876894555,-0.4499507122036038,1.1872601316197158,0.8824939268946345,0.2140065433502734,0.8205686834231327,1,1.8248095191940972
0.39006381144445484,-0.5036249671118731,0.504446741417404,-1.436442840495156,-0.30801268898952483,-1.9175596279924996,0,-0.6643989100934606
-0.011317019942831866,-0.42165817701078473,1.501362554344744,0.005827868745503208,-0.7692253039823156,-0.21529000080812927,0,1.2308519729815992
0.9309867351740287,0.20737570501094546,0.03785143829305613,-1.104763014022495,-0.09112950586282396,0.7872077751645551,0,-1.0604714815884908
-1.9768964464735845,1.7965452621518543,-0.41236550456116544,-0.46130573071248165,-0.6511692141064941,-0.6733269109752504,1,-0.15954043167316673
0.7115440727364151,0.18425321788849108,-0.6550730849473693,-1.7189583793270578,-0.3260832324081966,-0.1993257380085655,1,-0.21878656176660777
0.8622702803592439,-1.9001565819052726,1.5486183547331012,-0.19679356721180435,-0.7495909923939162,0.8869625673498603,0,0.021391175025630225
0.7435378831388684,0.1233690801908121,-2.2996220344875398,1.3909961083816174,1.476065227599581,2.4405868347480046,1,1.5870540459865148
0.22985528971164165,1.056212878977104,-0.1562687905321892,0.6922164487438496,-1.2883906713101188,-0.13163761997128332,0,1.043462154054884
0.6186757452604656,-1.6321943377286094,-1.9675546814975242,0.41835868200482085,-0.16133655669548744,2.2356256369660312,1,-0.5946426381626444
-0.23523953356280258,1.7928541373015812,-1.152292023270217,2.561791869922005,-1.1838978701091951,0.18109928764240185,1,1.143192964436131
0.4854193884244807,-0.1520343400883551,1.269536314562107,-0.4766867511885716,-1.203217787433969,-1.0988213028904985,0,0.4131698460638402
1.5377672548215875,0.22082685642843614,-1.6221364652727497,1.4274554507858157,0.6795929813365028,0.5832838238558657,1,0.37719271133485066
-1.0364643749831324,0.9638836855201296,-1.9292084939727643,0.698421214411148,1.1704633689365107,-1.206770267476191,0,-0.09460202490126204
0.8532409389224457,0.07386678859484626,-2.198610384179203,0.45333157550327197,-0.8769691747883124,0.46029216283754393,1,1.7203775225292475
0.1080896016733952,-1.0484317963695406,1.9804993519203968,-1.617598898843344,0.9328716806598782,-0.6349295132936621,0,-2.0177318213502797
-1.2776478533488624,0.23618516617338953,-0.3094721691243685,-1.0832121897185905,0.23017977442930734,-1.350254011225573,1,-1.7320768698969131
-0.395506487568081,-0.5128914585497207,-1.0881147372454756,0.3716805200322597,1.35655909030185,0.2899852686967868,1,-1.3167770435093182
-0.31066657480983406,-0.9162748723964438,0.8105253827747144,-1.3515966268105202,0.00527820497406869,-0.8280036267794578,0,-0.2633314889793492
-0.7874780321941889,0.17949892144313306,-0.8755414008956912,0.9118237569790585,0.1282856397794207,0.7464253205745649,1,-0.6444017305896012
0.06654776992663702,-1.2920176348388475,-0.6693932672412064,0.7494379788518195,-0.5749971169469678,0.7597730129616429,0,-0.9672083946082923
-0.46880601968040636,1.9595695887090263,-1.2287786495412791,-0.4378826017567598,2.696102489084109,1.5578112750139776,1,-2.612292273927236
-1.0031692861200991,-0.3227178787308607,1.3510908196200084,-1.310748143993876,-1.005276675532509,-1.1795498171800203,0,-0.9398407631201864
0.6324101813875418,-0.9985556980719756,1.398146809834544,-0.18938153550978262,-1.4224081394524712,-0.448913006688723,0,1.2678147373479551
0.27333254565817455,-0.0694197266404097,0.14165430341326468,1.1101039700781967,0.37388829661729733,0.30605576645834165,1,0.6338429010512521
-0.1807751387809296,-1.4157804304206991,0.7015426967859987,-0.01625617867880587,-0.124783052217505,1.8080123199362494,1,-0.5387414252564272
-1.077119067365683,-0.5586691307351929,0.5512234229089039,-0.9763955296297188,1.0016437515860748,-0.44990305461590013,0,-0.5968273323618846
-0.8037444029258061,0.5931708704415932,0.19324308407477622,0.11204666215656639,1.6963955435347502,-0.6230492662140218,0,0.35955206498630643
-1.265555824180313,-0.3676733547573101,0.7825467247982477,-0.1019081240341928,-0.09815215082987412,-0.5822358627648783,1,0.07275737994282783
0.3243840241418623,-0.41321685400484426,-0.3828896451493813,-2.0138892106365,-1.0597715400027474,-0.3364412583544514,0,-0.7908895848782652
2.1164341937919713,0.5471929766287349,-0.5429376791567939,1.4247331493228534,0.8401683164110331,-0.17216231315992958,0,0.8284706612656556
0.625628835258554,-0.8615166662138813,-0.03657860777038671,1.1489151339232582,1.531287089834308,0.17527158863559925,0,-0.48483976040932414
-0.6941626736818078,1.3116954726161525,-0.24592244218027737,1.3906144110092604,-0.45057387894291306,2.587669103415316,1,0.024285983837995132
-0.8104933255906612,-0.6224320748891317,-0.5735505021045832,-0.7680032698148898,-0.4637005276650116,-1.4704357126301937,0,0.19308087645748073
0.45107711646858795,-0.03750144038340726,-1.0606030677186074,1.8010240009579328,-0.12782507001142518,0.6626706359588961,1,-0.2484931048264954
1.7357463065503953,-1.503936948258667,-0.09023484968790291,0.7669024440502579,-0.28203497387577703,0.370418474874018,0,1.077888350957441
-0.9231785747456431,-2.5504974686240174,0.7843047765961726,-1.1987059872279704,-1.4715375307288283,0.8825712824655888,0,-0.056584449673171944
-0.41812229608979107,0.7245481143537271,-0.32458741785842193,-0.6578555868306675,-0.036409994820028053,-0.13048076520142704,1,0.34539691523237753
0.12572456654577643,-1.0326350855068767,-0.11847806164695215,0.47397123445209727,-1.2701898244316412,0.3143360033295769,0,0.08227571778596476
-1.1879501588360362,1.884486163860637,0.8846248609329048,-0.6881816702441106,-1.5191532189971286,-0.7528268723602499,0,1.0585757271100626
-0.1093981471113092,0.81820582035168,-0.9085643150227284,-0.9171792870007122,-1.22805383044229,-0.08983537943898035,0,-1.043808611708226
-0.48636237844716534,-1.0118371669294692,0.0772558072067524,1.2613032637777195,0.8215695920787667,0.005942984262128415,0,1.2178408824140519
-0.9576838624390357,0.30605683116154964,-0.22658597309040765,0.14186411133440746,1.2226296707912407,1.31079041853888,1,0.31376044502521305
1.4522084098535186,-0.6515406063497106,-0.5201908756285722,0.43905632806032635,0.9426339755296624,0.46326001301367337,1,-0.6165366458027928
-0.014059480099750277,0.8570086207543594,-0.400484194699239,1.4030499316847975,-0.5959429472033722,1.4134962878881052,1,0.6026942812875378
1.1803617819806886,1.6898868494964718,-0.04197115190752448,-0.42842749060896856,0.43943001572080304,0.829382848426658,1,-0.1597886351700113
-0.4190842081380667,0.49935997043303676,0.35939065047668217,-1.07083860320122,-1.2544758365959037,-0.5589429348501227,1,-0.4089846575652437
0.6490694521640674,-2.41051101873848,0.7473758062835427,-1.2736137534975513,1.2796486948763575,-0.4531185775112775,0,0.7897338864861996
-1.4742944972226875,-2.126395660422508,-0.058144138130023976,-1.4946175440020848,0.43531086853379897,-2.7719146239863375,0,-0.0717145028887483
-0.5467195664027303,-0.7928170088090016,0.1455380949334907,-0.7299755219892988,0.9166916479388912,-0.015707819782884144,0,-0.9730359709891804
1.248736545744092,0.491615543727258,0.09459215540060296,1.1844172380733247,-0.6230273029871264,0.512165201493639,1,1.8740125096282056
-0.8927540670316692,0.8295302979790116,0.03987166103488221,-0.7901122181186369,1.4579149530024051,-1.2513601378088746,1,-0.36831242795505503
-1.1236567956947907,-0.2309000871430797,1.037462192232026,0.6022250960545746,0.41464382537491123,0.3677347279631731,1,-0.7924090051558957
-1.503738768268129,-0.30280487671456047,0.49097030417943155,-1.2254760303981438,0.13839305789078649,-0.9203006269048278,0,-0.6580346052583762
